"RECT";"N";"biom";"meanW"
"42G6";2.061612446;57.53273184854;27.9066669199474
"42G7";9.475828452;320.734760827083;33.8476748974268
"43G7";5.90803863;201.163283536446;34.0490806060362
"44G7";234.388044454;7186.85562235049;30.6622107756906
"44G8";136.34506381;3241.88591178205;23.7770684261785
"45G7";478.58537077;13702.649924372;28.6315687049223
"45G8";298.887502725;6872.34751220208;22.9930908771558
"46G8";231.906904104;5756.24396645934;24.8213566072958
