"RECT";"N";"biom";"meanW"
"42G6";301.944544;4244.35313515262;14.0567306795006
"42G7";578.237137;2231.58485209113;3.85929008930315
"43G7";197.67462366;524.468143355801;2.65318903177924
"44G7";480.70477;1352.6131036658;2.81381252710639
"44G8";624.45688;1632.32710249921;2.61399490465893
"45G7";3464.682226;9615.76673189517;2.77536758197783
"45G8";6594.330154;16366.3520040577;2.48188240834896
"46G8";4435.111;10348.5919814812;2.333333254
