"RECT";"N";"biom";"meanW"
"42G6";141.33;892.83658517629;6.3173889844781
"42G7";365.39;2607.00185132254;7.13484729008057
"43G7";1095.88;4044.96469007022;3.69106534480985
"44G7";709.13;2153.546871487;3.03688586223541
"44G8";2295.4;8500.98986589746;3.7034895294491
"45G7";526.46;2276.2736594957;4.32373524958344
"45G8";730.48;3307.15674336252;4.52737479925873
"46G8";1876.29;8670.40345436262;4.62103590295883
