"RECT";"N";"biom";"meanW"
"42G6";83.289582308;855.313237910009;10.2691502851715
"42G7";3234.523552063;28712.4630731794;8.87687556173964
"43G7";2213.368040736;13956.1942163985;6.30541055962734
"44G7";3009.868440756;9332.2893427637;3.10056387063206
"44G8";222.166226486;1604.80094165995;7.22342440182319
"45G7";428.4588261;2014.15356952924;4.70092677950611
"45G8";3212.245266414;15948.042326739;4.96476483084452
"46G8";654.846690374;3702.71252756188;5.65431967816339
