"RECT";"N";"biom";"meanW"
"42G6";423.735512406;10145.6698681008;23.9434023608099
"42G7";1546.043911183;21945.2460822381;14.1944519968039
"43G7";550.451503772;9799.77958376415;17.8031661583457
"44G7";1484.847891702;9485.0671372056;6.38790490946071
"44G8";415.430541976;10883.0618711534;26.1970673109108
"45G7";2030.589554589;41614.8723664834;20.4939852430721
"45G8";174.974104861;2328.52593753953;13.3078316896624
"46G8";2303.40755237;49140.3773701125;21.3337745287635
