node_name,ICES_rect,abundance,biomass,bodymass,year
Gasterosteus,45G8,0.4540745877866779,0.9604107064811469,2.11509459527901,2022
Gasterosteus,46G8,0.2074123893739355,0.43137260888263224,2.07978226462127,2022
Gasterosteus,42G6,3.7212010230179025,7.980363966361097,2.14456674525178,2023
Gasterosteus,42G7,2.030224803059585,4.285918499145602,2.11105612180811,2023
Gasterosteus,43G7,2.8168347642999825,5.734810719760792,2.03590597234977,2023
Gasterosteus,44G7,1.4651463587101543,2.9238881920599744,1.99562874703796,2023
Gasterosteus,44G8,3.091242563204838,7.019001503251205,2.2706084559001,2023
Gasterosteus,45G7,0.5090235563781454,1.1021595662092285,2.16524275232255,2023
Gasterosteus,45G8,1.7176117491087803,3.675998743750443,2.14018025066364,2023
Gasterosteus,46G8,0.5489732668984044,1.1627027680013278,2.11795881167471,2023
Sprattus,42G6,0.4819946822773479,9.775286471927078,20.2809010791165,2007
Sprattus,42G7,0.03691019910709238,1.0768171056272822,29.1739717388945,2007
Sprattus,43G7,0.32955929729360156,8.341831490054458,25.3120805832487,2007
Sprattus,44G7,0.44641204024307274,7.741633358264165,17.3419008905961,2007
Sprattus,44G8,0.24366350899396338,5.354502758391965,21.9749882963584,2007
Sprattus,45G7,0.42285342361159245,5.837508904433108,13.8050411288501,2007
Sprattus,45G8,0.8092698528604314,14.321622802836968,17.6969681401278,2007
Sprattus,46G8,0.4987710704709479,9.531480745501883,19.1099310080316,2007
Sprattus,42G6,2.065995262122157,59.68231549259778,28.8879246660484,2008
Sprattus,42G7,0.3291577936860194,5.921605244846095,17.990171760887,2008
Sprattus,43G7,1.1109752375083561,24.879923474066384,22.3946696866673,2008
Sprattus,44G7,0.7052950233474465,14.838161858764256,21.0382341680789,2008
Sprattus,44G8,2.0383384782908798,50.81525570097231,24.9297436329516,2008
Sprattus,45G7,0.7825834775743077,7.936144459144701,10.1409558041572,2008
Sprattus,45G8,0.663511646390103,15.683409901737054,23.6369775678605,2008
Sprattus,46G8,0.5632930657069429,6.081973511080221,10.7971744751504,2008
Sprattus,42G6,0.059779397319855716,1.582234077841374,26.4678827284837,2009
Sprattus,42G7,0.40110225333505256,10.394085827161746,25.9138056212296,2009
Sprattus,43G7,0.6556632183821827,14.828841762444654,22.6165527464452,2009
Sprattus,44G7,0.11792354064068168,2.9904637183282374,25.3593447252429,2009
Sprattus,44G8,0.39300318793397426,7.790779631534118,19.8237059411411,2009
Sprattus,45G7,0.2178869590756963,4.8017486746956255,22.0377974664718,2009
Sprattus,45G8,0.36996679534360616,9.07994444636049,24.5425929046619,2009
Sprattus,46G8,0.4270426198148455,9.895361419528818,23.1718356912928,2009
Sprattus,42G6,0.0024003828406762746,0.08738401870426986,36.4042007064384,2010
Sprattus,42G7,0.25624729953178216,6.421037013437036,25.0579694895112,2010
Sprattus,43G7,0.016300569742797217,0.38925667073097114,23.879942656788,2010
Sprattus,44G7,0.16911915536553268,3.354959646294293,19.837845328892,2010
Sprattus,44G8,0.005976652107399102,0.1360713189622924,22.767147312094,2010
Sprattus,45G7,0.791637769998275,13.296934044147593,16.7967403123989,2010
Sprattus,45G8,0.37133037361505855,7.822055756802296,21.0649500084016,2010
Sprattus,46G8,1.1889465195371283,20.52757898865008,17.2653510072444,2010
Sprattus,42G6,0.22477009549656787,0.7635467554276038,3.39701219479734,2011
Sprattus,42G7,0.022839182751475205,0.6230865345053461,27.2814724276901,2011
Sprattus,43G7,0.07620332897572299,1.9688616651954467,25.8369508479438,2011
Sprattus,44G7,0.061327890424575475,0.2839704461391913,4.63036383891982,2011
Sprattus,44G8,0.002100767674502462,0.02355860892420731,11.2142857157143,2011
Sprattus,45G7,0.41833269433258113,2.929316838456203,7.00236170431219,2011
Sprattus,45G8,0.4289977300838173,2.459903438474789,5.73407098912662,2011
Sprattus,46G8,1.6253275456896894,23.365381696310102,14.375798747935,2011
Sprattus,42G6,0.1549068981154237,2.6278682365928536,16.9641782810394,2012
Sprattus,42G7,0.10794475469617805,1.7899028659109995,16.5816567090163,2012
Sprattus,43G7,0.349647061455013,2.58609832693729,7.39631077171237,2012
Sprattus,44G7,0.21525166767362505,1.4331910119577564,6.65821095579538,2012
Sprattus,44G8,1.4656845349705019,8.965879774045492,6.117196136088,2012
Sprattus,45G7,0.1689129266308218,1.4802869342122236,8.7636095338491,2012
Sprattus,45G8,0.22484574621456585,2.0772179846452787,9.23841353290727,2012
Sprattus,46G8,0.6182624709736234,5.812189885687702,9.40084536674985,2012
Sprattus,42G6,0.30405945380456867,9.159665098905021,30.1245857818067,2013
Sprattus,42G7,0.6413996437121051,19.261728878290352,30.0307757684631,2013
Sprattus,43G7,0.44854803246445285,13.634259033560161,30.3964303636549,2013
Sprattus,44G7,0.01248777178809659,0.33006264952076014,26.4308681421755,2013
Sprattus,44G8,0.056561094409552606,1.78561912927524,31.5697414966155,2013
Sprattus,45G7,0.4265431600706861,8.902699897244961,20.8717445985293,2013
Sprattus,45G8,0.013491114139448611,0.39157793689170006,29.0248776227242,2013
Sprattus,46G8,1.2976694260695656,26.892250161608775,20.7234983127106,2013
Sprattus,42G6,0.3309509142709691,12.381890568703584,37.413072557841,2014
Sprattus,42G7,0.17082477875608337,0.8779886591720385,5.13970318337539,2014
Sprattus,43G7,0.06306926970739916,0.2779054730637542,4.40635311544048,2014
Sprattus,44G7,0.1459147171903126,0.6873895662066347,4.71089948596543,2014
Sprattus,44G8,0.39873520596494316,2.052026649470328,5.14633927170891,2014
Sprattus,45G7,1.1116316807344344,4.379878324627697,3.94004453141709,2014
Sprattus,45G8,2.029770950965588,7.771724537072383,3.82886775149446,2014
Sprattus,46G8,1.4614279700378394,5.882247718237961,4.025000095,2014
Sprattus,42G6,0.6158242461342306,12.619996861967692,20.4928548058774,2015
